authority,version,code,name,baseCRS,method,parameter1Name,parameter1Value,parameter2Name,parameter2Value,parameter3Name,parameter3Value,parameter4Name,parameter4Value,parameter5Name,parameter5Value,parameter6Name,parameter6Value
IAU,2005,64971.0,Anthe (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:64901.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,64973.0,Anthe (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:64901.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,64975.0,Anthe (2015) / Ocentric / Auto Mercator,IAU:2015:64901.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,64977.0,Anthe (2015) / Ocentric / Auto Albers,IAU:2015:64901.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,64981.0,Anthe (2015) / Ocentric / Auto Mollweide,IAU:2015:64901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,64983.0,Anthe (2015) / Ocentric / Auto Robinson,IAU:2015:64901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,65311.0,"Aegaeon (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:65301.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,65313.0,"Aegaeon (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:65301.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,65315.0,"Aegaeon (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:65301.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,65317.0,"Aegaeon (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:65301.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,65319.0,"Aegaeon (2015) / Ocentric / North Polar, clon=0",IAU:2015:65301.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,65321.0,"Aegaeon (2015) / Ocentric / North Polar, clon=0",IAU:2015:65301.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,65323.0,"Aegaeon (2015) / Ocentric / Mollweide, clon=0",IAU:2015:65301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,65325.0,"Aegaeon (2015) / Ocentric / Mollweide, clon=180",IAU:2015:65301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,65327.0,"Aegaeon (2015) / Ocentric / Robinson, clon=0",IAU:2015:65301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,65329.0,"Aegaeon (2015) / Ocentric / Robinson, clon=180",IAU:2015:65301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,65361.0,Aegaeon (2015) / Ocentric / Auto Sinusoidal,IAU:2015:65301.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,65363.0,Aegaeon (2015) / Ocentric / Auto Stereographic,IAU:2015:65301.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,65365.0,Aegaeon (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:65301.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,65367.0,Aegaeon (2015) / Ocentric / Auto Orthographic,IAU:2015:65301.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,65369.0,Aegaeon (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:65301.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,65371.0,Aegaeon (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:65301.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,65373.0,Aegaeon (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:65301.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,65375.0,Aegaeon (2015) / Ocentric / Auto Mercator,IAU:2015:65301.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,65377.0,Aegaeon (2015) / Ocentric / Auto Albers,IAU:2015:65301.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,65381.0,Aegaeon (2015) / Ocentric / Auto Mollweide,IAU:2015:65301.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,65383.0,Aegaeon (2015) / Ocentric / Auto Robinson,IAU:2015:65301.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69910.0,"Saturn (2015) / Ographic / Equirectangular, clon=0",IAU:2015:69900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,69912.0,"Saturn (2015) / Ographic / Equirectangular, clon=180",IAU:2015:69900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,69914.0,"Saturn (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:69900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69916.0,"Saturn (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:69900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,69918.0,"Saturn (2015) / Ographic / North Polar, clon=0",IAU:2015:69900.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,69920.0,"Saturn (2015) / Ographic / North Polar, clon=0",IAU:2015:69900.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,69922.0,"Saturn (2015) / Ographic / Mollweide, clon=0",IAU:2015:69900.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,69924.0,"Saturn (2015) / Ographic / Mollweide, clon=180",IAU:2015:69900.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,69926.0,"Saturn (2015) / Ographic / Robinson, clon=0",IAU:2015:69900.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69928.0,"Saturn (2015) / Ographic / Robinson, clon=180",IAU:2015:69900.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,69960.0,Saturn (2015) / Ographic / Auto Sinusoidal,IAU:2015:69900.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69962.0,Saturn (2015) / Ographic / Auto Stereographic,IAU:2015:69900.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,69964.0,Saturn (2015) / Ographic / Auto Transverse Mercator,IAU:2015:69900.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,69966.0,Saturn (2015) / Ographic / Auto Orthographic,IAU:2015:69900.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,69968.0,Saturn (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:69900.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,69970.0,Saturn (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:69900.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,69972.0,Saturn (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:69900.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,69974.0,Saturn (2015) / Ographic / Auto Mercator,IAU:2015:69900.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,69976.0,Saturn (2015) / Ographic / Auto Albers,IAU:2015:69900.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,69980.0,Saturn (2015) / Ographic / Auto Mollweide,IAU:2015:69900.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,69982.0,Saturn (2015) / Ographic / Auto Robinson,IAU:2015:69900.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69911.0,"Saturn (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:69901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,69913.0,"Saturn (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:69901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,69915.0,"Saturn (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:69901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69917.0,"Saturn (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:69901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,69919.0,"Saturn (2015) / Ocentric / North Polar, clon=0",IAU:2015:69901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,69921.0,"Saturn (2015) / Ocentric / North Polar, clon=0",IAU:2015:69901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,69923.0,"Saturn (2015) / Ocentric / Mollweide, clon=0",IAU:2015:69901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,69925.0,"Saturn (2015) / Ocentric / Mollweide, clon=180",IAU:2015:69901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,69927.0,"Saturn (2015) / Ocentric / Robinson, clon=0",IAU:2015:69901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69929.0,"Saturn (2015) / Ocentric / Robinson, clon=180",IAU:2015:69901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,69961.0,Saturn (2015) / Ocentric / Auto Sinusoidal,IAU:2015:69901.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,69963.0,Saturn (2015) / Ocentric / Auto Stereographic,IAU:2015:69901.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,69965.0,Saturn (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:69901.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,69967.0,Saturn (2015) / Ocentric / Auto Orthographic,IAU:2015:69901.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,69969.0,Saturn (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:69901.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,69971.0,Saturn (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:69901.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,69973.0,Saturn (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:69901.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,69975.0,Saturn (2015) / Ocentric / Auto Mercator,IAU:2015:69901.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,69977.0,Saturn (2015) / Ocentric / Auto Albers,IAU:2015:69901.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,69981.0,Saturn (2015) / Ocentric / Auto Mollweide,IAU:2015:69901.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,69983.0,Saturn (2015) / Ocentric / Auto Robinson,IAU:2015:69901.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70110.0,"Ariel (2015) / Ographic / Equirectangular, clon=0",IAU:2015:70100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,70112.0,"Ariel (2015) / Ographic / Equirectangular, clon=180",IAU:2015:70100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70114.0,"Ariel (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:70100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70116.0,"Ariel (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:70100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70118.0,"Ariel (2015) / Ographic / North Polar, clon=0",IAU:2015:70100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,70120.0,"Ariel (2015) / Ographic / North Polar, clon=0",IAU:2015:70100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,70122.0,"Ariel (2015) / Ographic / Mollweide, clon=0",IAU:2015:70100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70124.0,"Ariel (2015) / Ographic / Mollweide, clon=180",IAU:2015:70100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,70126.0,"Ariel (2015) / Ographic / Robinson, clon=0",IAU:2015:70100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70128.0,"Ariel (2015) / Ographic / Robinson, clon=180",IAU:2015:70100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70160.0,Ariel (2015) / Ographic / Auto Sinusoidal,IAU:2015:70100.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70162.0,Ariel (2015) / Ographic / Auto Stereographic,IAU:2015:70100.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,70164.0,Ariel (2015) / Ographic / Auto Transverse Mercator,IAU:2015:70100.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,70166.0,Ariel (2015) / Ographic / Auto Orthographic,IAU:2015:70100.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,70168.0,Ariel (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:70100.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70170.0,Ariel (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:70100.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,70172.0,Ariel (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:70100.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,70174.0,Ariel (2015) / Ographic / Auto Mercator,IAU:2015:70100.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,70176.0,Ariel (2015) / Ographic / Auto Albers,IAU:2015:70100.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,70180.0,Ariel (2015) / Ographic / Auto Mollweide,IAU:2015:70100.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70182.0,Ariel (2015) / Ographic / Auto Robinson,IAU:2015:70100.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70111.0,"Ariel (2015) / Ocentric / Equirectangular, clon=0",IAU:2015:70101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,70113.0,"Ariel (2015) / Ocentric / Equirectangular, clon=180",IAU:2015:70101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70115.0,"Ariel (2015) / Ocentric / Sinusoidal, clon=0",IAU:2015:70101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70117.0,"Ariel (2015) / Ocentric / Sinusoidal, clon=180",IAU:2015:70101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70119.0,"Ariel (2015) / Ocentric / North Polar, clon=0",IAU:2015:70101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,70121.0,"Ariel (2015) / Ocentric / North Polar, clon=0",IAU:2015:70101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,70123.0,"Ariel (2015) / Ocentric / Mollweide, clon=0",IAU:2015:70101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70125.0,"Ariel (2015) / Ocentric / Mollweide, clon=180",IAU:2015:70101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,70127.0,"Ariel (2015) / Ocentric / Robinson, clon=0",IAU:2015:70101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70129.0,"Ariel (2015) / Ocentric / Robinson, clon=180",IAU:2015:70101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70161.0,Ariel (2015) / Ocentric / Auto Sinusoidal,IAU:2015:70101.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70163.0,Ariel (2015) / Ocentric / Auto Stereographic,IAU:2015:70101.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,70165.0,Ariel (2015) / Ocentric / Auto Transverse Mercator,IAU:2015:70101.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,70167.0,Ariel (2015) / Ocentric / Auto Orthographic,IAU:2015:70101.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,70169.0,Ariel (2015) / Ocentric / Auto Equidistant_Cylindrical,IAU:2015:70101.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70171.0,Ariel (2015) / Ocentric / Auto Lambert_Conformal_Conic,IAU:2015:70101.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,70173.0,Ariel (2015) / Ocentric / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:70101.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,70175.0,Ariel (2015) / Ocentric / Auto Mercator,IAU:2015:70101.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,70177.0,Ariel (2015) / Ocentric / Auto Albers,IAU:2015:70101.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,70181.0,Ariel (2015) / Ocentric / Auto Mollweide,IAU:2015:70101.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70183.0,Ariel (2015) / Ocentric / Auto Robinson,IAU:2015:70101.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70210.0,"Umbriel (2015) / Ographic / Equirectangular, clon=0",IAU:2015:70200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,0,latitude_Of_Origin,0.0,,,,
IAU,2005,70212.0,"Umbriel (2015) / Ographic / Equirectangular, clon=180",IAU:2015:70200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70214.0,"Umbriel (2015) / Ographic / Sinusoidal, clon=0",IAU:2015:70200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70216.0,"Umbriel (2015) / Ographic / Sinusoidal, clon=180",IAU:2015:70200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70218.0,"Umbriel (2015) / Ographic / North Polar, clon=0",IAU:2015:70200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,90.0,,
IAU,2005,70220.0,"Umbriel (2015) / Ographic / North Polar, clon=0",IAU:2015:70200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,-90.0,,
IAU,2005,70222.0,"Umbriel (2015) / Ographic / Mollweide, clon=0",IAU:2015:70200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70224.0,"Umbriel (2015) / Ographic / Mollweide, clon=180",IAU:2015:70200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,180,,,,,,
IAU,2005,70226.0,"Umbriel (2015) / Ographic / Robinson, clon=0",IAU:2015:70200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70228.0,"Umbriel (2015) / Ographic / Robinson, clon=180",IAU:2015:70200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,180,,,,,,
IAU,2005,70260.0,Umbriel (2015) / Ographic / Auto Sinusoidal,IAU:2015:70200.0,Sinusoidal,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
IAU,2005,70262.0,Umbriel (2015) / Ographic / Auto Stereographic,IAU:2015:70200.0,Stereographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,Latitude_Of_Origin,0.0,,
IAU,2005,70264.0,Umbriel (2015) / Ographic / Auto Transverse Mercator,IAU:2015:70200.0,Transverse_Mercator,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,0.9996,Latitude_Of_Origin,0.0,,
IAU,2005,70266.0,Umbriel (2015) / Ographic / Auto Orthographic,IAU:2015:70200.0,Orthographic,False_Easting,0,False_Northing,0,Central_Meridian,0,Latitude_Of_Origin,90.0,,,,
IAU,2005,70268.0,Umbriel (2015) / Ographic / Auto Equidistant_Cylindrical,IAU:2015:70200.0,Equirectangular,False_Easting,0,False_Northing,0,Central_Meridian,180,latitude_Of_Origin,0.0,,,,
IAU,2005,70270.0,Umbriel (2015) / Ographic / Auto Lambert_Conformal_Conic,IAU:2015:70200.0,Lambert_Conformal_Conic_2SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Standard_Parallel_1,-20.0,Standard_Parallel_2,20.0,latitude_Of_Origin,0.0
IAU,2005,70272.0,Umbriel (2015) / Ographic / Auto Lambert_Azimuthal_Equal_Area,IAU:2015:70200.0,Lambert_Azimuthal_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Latitude_Of_Center,90.0,,,,
IAU,2005,70274.0,Umbriel (2015) / Ographic / Auto Mercator,IAU:2015:70200.0,Mercator_1SP,False_Easting,0,False_Northing,0,Central_Meridian,0,Scale_Factor,1.0,,,,
IAU,2005,70276.0,Umbriel (2015) / Ographic / Auto Albers,IAU:2015:70200.0,Albers_Conic_Equal_Area,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,Standard_Parallel_1,60.0,Standard_Parallel_2,20.0,Latitude_Of_Center,40.0
IAU,2005,70280.0,Umbriel (2015) / Ographic / Auto Mollweide,IAU:2015:70200.0,Mollweide,False_Easting,0,False_Northing,0,Central_Meridian,0,,,,,,
IAU,2005,70282.0,Umbriel (2015) / Ographic / Auto Robinson,IAU:2015:70200.0,Robinson,False_Easting,0,False_Northing,0,Longitude_Of_Center,0,,,,,,
